matchId,gameDuration,visionScore,wardsBought,consumablesPurchased,damageDealtToChampions,totalHealing,timeSpentDead,ccTimeDealt,minionKills,totalGold,championLevel,summonerLevel,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,firstBaron,baronKills,firstDragon,dragonKills,firstInhibitor,inhibitorKills,firstTower,towerKills,damageToObjectives,firstBlood,championKills,firstRiftHerald,riftHeraldKills,champion1,champion2,champion3,champion4,champion5,enemyChampion1,enemyChampion2,enemyChampion3,enemyChampion4,enemyChampion5,1ban1,1ban2,1ban3,1ban4,1ban5,2ban1,2ban2,2ban3,2ban4,2ban5,teamId,win
OC1_483095842,2178,189,22,36,96870,30626,877,1105,563,63206,78,714,536,274,275,56,37,18,True,1,False,4,True,2,True,9,86733,True,34,False,1,67,64,57,15,101,17,103,78,222,63,420,91,777,360,56,89,777,84,39,7,100,True
OC1_483095842,2178,136,7,17,88421,23142,1211,1252,550,54774,75,499,325,262,112,153,21,33,False,0,True,1,False,0,False,2,22284,False,24,True,1,17,103,78,222,63,67,64,57,15,101,420,91,777,360,56,89,777,84,39,7,200,False
OC1_482932918,1628,119,15,33,81157,34230,560,680,515,53119,71,711,417,222,222,37,23,18,False,0,False,3,True,1,True,7,49487,False,36,False,0,45,234,518,145,16,19,141,142,236,555,777,238,53,63,39,39,875,238,360,350,200,True
OC1_482932918,1628,108,6,20,71641,22894,1000,498,515,46926,64,892,474,140,159,49,22,31,False,0,True,1,False,0,False,2,23473,True,23,True,1,19,141,142,236,555,45,234,518,145,16,777,238,53,63,39,39,875,238,360,350,100,False
OC1_482910760,1615,104,6,14,101579,34729,648,1058,514,55122,71,1074,554,272,290,207,17,30,False,0,True,3,False,0,False,5,48587,True,39,False,0,85,48,1,202,99,36,234,26,110,37,39,23,50,35,24,53,122,104,238,777,100,True
OC1_482910760,1615,107,19,29,74961,33312,1077,1699,488,45162,66,1121,557,274,275,44,31,19,False,0,False,1,False,0,True,4,37859,False,20,True,2,36,234,26,110,37,85,48,1,202,99,39,23,50,35,24,53,122,104,238,777,200,False
OC1_478810445,2038,148,8,11,107163,29868,1251,1796,585,67414,82,524,382,363,223,67,33,26,False,1,True,3,True,1,False,8,77420,False,41,True,2,54,11,4,202,50,84,19,777,81,9,5,21,122,245,89,23,234,350,8,16,200,True
OC1_478810445,2038,199,8,13,100984,33391,1464,1209,613,65373,80,706,809,153,230,60,28,19,True,1,False,3,False,0,True,6,66306,True,40,False,0,84,19,777,81,9,54,11,4,202,50,5,21,122,245,89,23,234,350,8,16,100,False
OC1_456330007,1937,125,10,16,125628,27390,982,1990,619,61112,80,640,562,269,308,53,39,23,True,1,False,2,True,1,False,7,52153,False,35,False,0,31,11,90,81,89,36,19,55,429,223,157,4,266,23,147,5,18,56,92,8,100,True
OC1_456330007,1937,170,10,16,93316,43837,1203,876,604,56291,72,698,511,135,245,40,32,20,False,0,True,3,False,0,True,4,51793,True,30,True,2,36,19,55,429,223,31,11,90,81,89,157,4,266,23,147,5,18,56,92,8,200,False
