matchId,gameDuration,visionScore,wardsBought,consumablesPurchased,damageDealtToChampions,totalHealing,timeSpentDead,ccTimeDealt,minionKills,totalGold,championLevel,summonerLevel,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner2Casts,firstBaron,baronKills,firstDragon,dragonKills,firstInhibitor,inhibitorKills,firstTower,towerKills,damageToObjectives,firstBlood,championKills,firstRiftHerald,riftHeraldKills,champion1,champion2,champion3,champion4,champion5,enemyChampion1,enemyChampion2,enemyChampion3,enemyChampion4,enemyChampion5,1ban1,1ban2,1ban3,1ban4,1ban5,2ban1,2ban2,2ban3,2ban4,2ban5,teamId,win
OC1_401340582,1994,101,5,11,121381,51414,1190,897,584,73030,81,628,454,170,148,63,23,27,True,2,True,4,True,3,True,11,95159,True,54,True,2,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,777,122,121,517,98,555,67,75,3,412,200,True
OC1_401340582,1994,71,1,12,100860,21471,1494,1218,555,57943,76,617,515,190,151,82,27,29,False,0,False,0,False,0,False,1,6947,False,38,False,0,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,777,122,121,517,98,555,67,75,3,412,100,False
OC1_399192344,2172,134,3,10,119003,34570,1198,638,586,69804,81,373,193,325,291,221,24,36,False,0,True,4,True,6,True,11,81523,True,44,False,0,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,6,555,91,141,22,555,157,53,17,21,200,True
OC1_399192344,2172,68,4,14,96129,31346,1327,1079,610,61932,82,332,325,205,372,62,27,39,True,1,False,1,False,0,False,1,15908,False,30,True,1,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,6,555,91,141,22,555,157,53,17,21,100,False
OC1_399104165,1393,95,9,22,47569,17048,233,1526,414,41774,61,605,470,304,199,229,23,14,False,0,False,2,False,0,True,5,39982,False,25,True,2,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,11,202,99,141,122,119,122,55,89,21,100,True
OC1_399104165,1393,61,7,14,26668,16665,565,1010,408,32974,57,718,334,106,114,18,25,14,False,0,True,1,False,0,False,0,12585,True,10,False,0,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,11,202,99,141,122,119,122,55,89,21,200,False
OC1_402247858,1821,101,2,11,72620,27522,632,1440,487,56022,73,1156,511,275,178,57,19,28,False,0,False,2,True,2,False,9,57746,False,37,False,0,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,147,51,157,53,133,99,875,32,84,51,100,True
OC1_402247858,1821,80,0,15,73161,22993,1033,518,492,49867,66,612,306,233,154,38,32,19,False,0,True,2,False,0,True,3,35890,True,24,True,1,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,147,51,157,53,133,99,875,32,84,51,200,False
OC1_401443566,1613,88,7,24,94203,41852,525,670,477,57077,70,663,431,189,342,39,27,20,False,0,False,2,True,2,True,10,72990,True,49,True,1,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,58,121,555,55,35,105,432,122,145,64,100,True
OC1_401443566,1613,63,0,15,66270,20315,1299,1712,433,43538,61,593,257,388,278,45,24,18,False,0,True,2,False,0,False,5,22698,False,19,False,1,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,58,121,555,55,35,105,432,122,145,64,200,False
OC1_401056173,1861,125,9,16,122248,33909,912,860,474,55743,71,341,692,237,223,124,35,22,False,0,True,4,True,2,True,7,61979,True,37,True,2,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,245,122,33,75,53,122,120,236,360,63,100,True
OC1_401056173,1861,87,1,11,78442,29972,1104,2359,431,49831,71,1031,433,128,280,124,36,23,False,0,False,0,False,0,False,1,11934,False,28,False,0,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,245,122,33,75,53,122,120,236,360,63,200,False
OC1_400800966,1416,57,0,9,87525,25178,705,849,393,55356,66,711,333,312,139,23,17,26,True,1,False,1,True,3,True,11,51472,True,40,False,0,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,121,157,22,99,23,90,18,555,11,420,200,True
OC1_400800966,1416,50,3,18,60803,20939,947,890,352,40871,60,426,301,226,110,124,29,21,False,0,True,2,False,0,False,1,19595,False,28,False,0,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,121,157,22,99,23,90,18,555,11,420,100,False
OC1_399845350,1556,83,7,17,49309,27596,380,485,592,49030,69,550,460,323,138,30,20,14,False,0,True,4,False,0,True,5,60516,False,27,True,2,37225015,37290552,37356089,37421626,37487163,37552700,37618237,37683774,37749311,37814848,120,266,555,99,157,11,432,119,54,142,100,True
OC1_399845350,1556,80,5,18,51408,17783,731,484,500,41233,62,528,225,163,203,47,26,13,False,0,False,0,False,0,False,1,23642,True,17,False,0,37552700,37618237,37683774,37749311,37814848,37225015,37290552,37356089,37421626,37487163,120,266,555,99,157,11,432,119,54,142,200,False
OC1_456026966,1696,104,5,20,91227,17401,215,629,422,55506,73,314,342,497,252,53,33,12,True,1,True,3,True,1,True,9,63364,True,51,False,0,24,68,7,51,45,86,107,157,15,89,238,111,25,60,36,236,131,37,67,122,200,True
OC1_456026966,1696,68,0,6,45871,15586,1426,498,472,40011,61,603,420,115,168,25,15,26,False,0,False,0,False,0,False,2,17141,False,10,False,0,86,107,157,15,89,24,68,7,51,45,238,111,25,60,36,236,131,37,67,122,100,False
OC1_456025181,1005,37,2,12,29523,8983,64,634,328,31161,51,385,263,134,109,15,16,9,False,0,True,2,False,0,True,5,36163,False,17,True,1,875,56,134,21,45,62,350,157,119,16,25,20,75,50,11,117,89,19,238,53,200,True
OC1_456025181,1005,49,3,12,19736,8073,320,429,251,22246,40,417,225,99,156,10,14,8,False,0,False,0,False,0,False,0,2143,True,4,False,0,62,350,157,119,16,875,56,134,21,45,25,20,75,50,11,117,89,19,238,53,100,False
OC1_454241418,1216,56,5,12,45072,16555,538,1465,343,36999,54,538,192,153,204,32,19,15,False,0,True,2,False,0,True,4,46298,False,22,True,1,31,32,91,67,29,86,60,83,21,25,51,157,238,5,11,122,111,35,75,53,100,True
OC1_454241418,1216,61,3,8,51008,9721,403,435,340,36573,55,295,262,144,132,105,13,21,False,0,False,1,False,0,False,2,15391,True,27,False,0,86,60,83,21,25,31,32,91,67,29,51,157,238,5,11,122,111,35,75,53,200,False
OC1_454188504,1881,84,4,17,114743,31904,1070,798,459,67592,77,612,582,133,368,45,35,23,True,1,False,3,True,2,True,11,79543,True,53,True,1,86,30,245,429,53,420,32,91,22,63,234,122,143,18,157,161,5,238,84,157,200,True
OC1_454188504,1881,67,0,3,85805,20048,1477,911,396,52133,69,450,229,373,368,56,27,19,False,0,True,2,False,0,False,1,26416,False,32,False,0,420,32,91,22,63,86,30,245,429,53,234,122,143,18,157,161,5,238,84,157,100,False
OC1_453810241,2405,183,10,16,184561,45880,1279,2094,638,77424,87,556,731,337,330,136,39,30,False,1,True,5,True,1,False,10,100134,False,57,False,1,875,35,103,81,101,75,54,777,222,53,122,5,11,107,157,141,36,238,142,86,200,True
OC1_453810241,2405,173,5,16,110781,35555,1787,2577,649,69137,82,1176,716,294,277,78,38,26,True,1,False,1,False,0,True,4,51259,True,33,True,1,75,54,777,222,53,875,35,103,81,101,122,5,11,107,157,141,36,238,142,86,100,False
OC1_452868813,2070,88,0,5,99195,52280,747,1287,542,65214,80,452,473,379,226,56,19,36,True,1,True,4,True,2,True,9,76317,True,47,True,1,777,106,238,21,25,67,99,115,236,33,111,518,82,11,50,887,18,53,122,120,200,True
OC1_452868813,2070,122,3,10,95230,18098,1610,1671,529,50889,71,1214,371,213,326,59,21,39,False,0,False,0,False,0,False,1,16171,False,23,False,0,67,99,115,236,33,777,106,238,21,25,111,518,82,11,50,887,18,53,122,120,100,False
OC1_452885551,1270,54,3,7,44535,15040,347,907,396,43855,59,1706,394,165,138,27,13,20,False,0,False,2,True,1,True,7,58110,True,26,True,1,62,2,115,21,25,78,32,74,22,98,18,517,50,33,11,122,157,11,-1,202,100,True
OC1_452885551,1270,41,1,6,36466,4359,505,1012,378,30570,53,476,206,187,110,22,20,10,False,0,True,1,False,0,False,0,7091,False,13,False,0,78,32,74,22,98,62,2,115,21,25,18,517,50,33,11,122,157,11,-1,202,200,False
OC1_452470615,957,51,1,16,30632,10351,130,533,294,33137,50,596,468,148,193,17,13,18,False,0,True,2,False,0,True,4,28856,True,22,True,1,6,28,91,157,25,86,106,777,21,99,37,23,238,35,89,122,238,63,53,35,100,True
OC1_452470615,957,20,2,6,18932,4973,429,674,240,22556,43,433,230,109,152,14,16,11,False,0,False,0,False,0,False,0,3828,False,7,False,0,86,106,777,21,99,6,28,91,157,25,37,23,238,35,89,122,238,63,53,35,200,False
OC1_452233858,2104,108,5,9,102366,41847,915,1400,605,63436,80,634,471,314,359,51,18,36,False,0,True,5,True,3,True,10,81035,False,27,True,1,86,5,238,145,50,75,98,35,18,350,21,245,122,-1,360,-1,202,235,36,67,100,True
OC1_452233858,2104,91,10,23,81416,28243,796,3581,580,54699,77,542,529,211,166,43,42,38,False,0,False,0,False,0,False,3,14380,True,28,False,0,75,98,35,18,350,86,5,238,145,50,21,245,122,-1,360,-1,202,235,36,67,200,False
OC1_451907119,1358,66,5,12,46444,14259,170,435,428,43465,64,484,293,165,127,185,28,11,True,1,False,2,True,1,True,4,51600,True,31,True,1,86,427,55,45,53,17,234,103,235,80,25,3,63,60,122,11,18,56,14,517,200,True
OC1_451907119,1358,60,7,19,38906,9141,782,450,356,29654,53,1107,215,129,49,53,23,17,False,0,True,1,False,0,False,1,8978,False,7,False,0,17,234,103,235,80,86,427,55,45,53,25,3,63,60,122,11,18,56,14,517,100,False
OC1_442750409,1654,89,7,19,60897,20636,621,676,482,49877,66,931,278,212,154,38,24,21,False,0,True,4,True,1,True,8,65926,True,31,True,2,86,5,238,21,89,80,29,13,81,350,236,120,122,105,157,99,11,131,555,875,100,True
OC1_442750409,1654,103,7,18,64501,14831,725,521,381,42343,62,864,463,240,315,31,23,30,False,0,False,0,False,0,False,1,10111,False,22,False,0,80,29,13,81,350,86,5,238,21,89,236,120,122,105,157,99,11,131,555,875,200,False
OC1_440908977,1553,112,7,14,88891,19611,488,884,401,56628,66,999,351,326,202,37,29,19,False,0,True,3,True,2,True,10,56600,True,52,False,0,86,5,238,222,143,41,9,45,21,98,157,51,62,63,-1,17,25,35,115,50,100,True
OC1_440908977,1553,58,6,18,50089,13568,1256,1110,340,38808,56,824,256,189,202,28,27,21,False,0,False,0,False,0,False,2,9804,False,18,True,1,41,9,45,21,98,86,5,238,222,143,157,51,62,63,-1,17,25,35,115,50,200,False
OC1_440925927,1242,43,9,17,71884,10326,519,360,316,44178,57,616,343,93,121,32,28,15,False,0,True,1,True,3,True,9,39163,True,39,True,1,75,24,84,51,223,86,11,45,21,12,122,90,16,-1,67,55,147,122,35,245,100,True
OC1_440925927,1242,41,3,8,58252,13113,796,500,290,33091,52,665,233,104,122,21,23,17,False,0,False,2,False,0,False,0,14629,False,19,False,0,86,11,45,21,12,75,24,84,51,223,122,90,16,-1,67,55,147,122,35,245,200,False
OC1_440593664,1667,96,3,8,71891,20416,596,719,490,52457,70,560,282,260,364,37,24,20,False,0,False,2,True,1,False,6,40823,False,38,False,0,10,32,91,15,53,86,234,112,360,117,555,36,105,75,222,99,6,122,18,25,200,True
OC1_440593664,1667,50,3,12,69195,12420,1051,783,510,48260,65,462,429,161,181,33,19,29,False,0,True,1,False,0,True,5,29818,True,22,True,1,86,234,112,360,117,10,32,91,15,53,555,36,105,75,222,99,6,122,18,25,100,False
OC1_432258933,2676,171,13,22,131086,53013,1619,1216,646,82025,87,772,588,351,343,57,27,44,True,1,True,5,True,3,True,11,92160,False,49,True,1,86,120,63,51,147,85,421,101,360,103,122,77,141,157,18,202,141,164,157,15,100,True
OC1_432258933,2676,143,2,9,152266,38107,1712,663,708,74977,88,277,717,374,323,107,29,38,False,0,False,1,False,0,False,4,31175,True,40,False,0,85,421,101,360,103,86,120,63,51,147,122,77,141,157,18,202,141,164,157,15,200,False
OC1_429965387,1394,108,4,8,56579,16859,481,652,406,44274,60,669,291,313,154,28,20,30,False,0,True,3,True,1,True,7,55003,False,24,False,1,122,106,131,145,115,6,32,13,21,412,84,161,19,67,74,111,11,23,24,777,100,True
OC1_429965387,1394,55,8,28,48716,10600,680,419,356,36289,57,645,301,144,393,24,14,19,False,0,False,0,False,0,False,1,17276,False,20,True,1,6,32,13,21,412,122,106,131,145,115,84,161,19,67,74,111,11,23,24,777,200,False
OC1_482297193,202,3,0,5,1051,1025,0,60,43,5160,12,902,29,13,2,0,1,2,False,0,False,0,False,0,False,0,59,True,1,False,0,39,234,74,21,12,36,5,161,25,143,23,75,89,16,238,122,32,56,63,238,100,True
OC1_482297193,202,2,0,6,872,1225,6,49,14,4090,10,458,20,16,1,0,4,2,False,0,False,0,False,0,False,0,0,False,0,False,0,36,5,161,25,143,39,234,74,21,12,23,75,89,16,238,122,32,56,63,238,200,False
OC1_480822586,1531,45,0,12,77121,22633,522,538,494,54352,68,686,445,184,197,38,24,15,True,1,True,2,True,3,True,11,58686,False,34,False,0,75,246,51,236,99,266,5,136,22,267,-1,147,84,157,67,143,157,122,238,53,200,True
OC1_480822586,1531,87,4,8,53504,22441,897,1426,390,41640,60,381,303,300,73,44,21,23,False,0,False,1,False,0,False,1,25820,True,21,True,1,266,5,136,22,267,75,246,51,236,99,-1,147,84,157,67,143,157,122,238,53,100,False
OC1_480799364,2101,89,2,13,104060,56560,683,854,456,59240,73,438,618,259,399,60,34,19,True,1,False,4,True,1,True,5,61911,False,36,False,0,82,19,84,360,99,86,245,36,22,57,18,420,54,238,11,35,53,39,166,105,200,True
OC1_480799364,2101,122,5,10,101920,30976,971,2962,442,48257,66,327,486,207,283,43,33,21,False,0,True,1,False,0,False,1,23380,True,22,True,1,86,245,36,22,57,82,19,84,360,99,18,420,54,238,11,35,53,39,166,105,100,False
OC1_480767186,2271,151,6,17,111518,24695,1014,1865,483,64173,81,484,486,382,401,72,31,45,True,1,True,5,True,2,False,7,79297,False,34,False,0,122,2,63,22,99,19,60,420,202,555,-1,115,101,31,25,17,18,32,53,777,100,True
OC1_480767186,2271,126,10,17,71445,45430,1194,656,610,63102,72,776,349,262,169,112,27,16,False,0,False,0,False,1,True,6,28329,True,31,True,1,19,60,420,202,555,122,2,63,22,99,-1,115,101,31,25,17,18,32,53,777,200,False
OC1_480784429,1656,98,2,8,96137,31525,780,676,462,55811,72,754,316,322,298,49,33,25,False,0,True,3,True,1,True,7,61481,False,46,True,2,122,32,7,236,99,420,120,45,202,53,74,360,89,114,166,82,11,157,35,86,200,True
OC1_480784429,1656,62,4,10,80706,26631,1273,403,439,45809,64,460,425,245,143,60,23,26,False,0,False,1,False,0,False,0,19688,True,26,False,0,420,120,45,202,53,122,32,7,236,99,74,360,89,114,166,82,11,157,35,86,100,False
OC1_480006389,1581,104,8,13,77214,24708,396,688,397,50103,65,704,298,142,396,37,20,16,False,0,False,1,True,2,True,10,38414,True,37,False,0,10,164,99,51,350,266,5,777,21,555,17,145,131,92,53,3,17,32,53,67,100,True
OC1_480006389,1581,49,3,12,46072,23901,973,993,381,39552,58,550,442,229,128,30,16,25,False,0,True,2,False,0,False,0,16865,False,14,False,0,266,5,777,21,555,10,164,99,51,350,17,145,131,92,53,3,17,32,53,67,200,False
OC1_479984258,1739,119,3,9,98166,37031,978,1688,424,51580,71,880,452,245,257,41,21,29,False,0,True,4,True,2,False,6,76198,False,36,True,2,80,9,157,22,54,114,77,777,18,147,350,17,84,11,21,266,99,53,39,31,100,True
OC1_479984258,1739,63,1,10,84314,32140,1140,788,526,55047,72,446,566,125,269,103,24,26,True,1,False,0,False,0,True,4,28174,True,30,False,0,114,77,777,18,147,80,9,157,22,54,350,17,84,11,21,266,99,53,39,31,200,False
OC1_480002227,1923,122,7,12,92252,27988,691,1399,569,59616,78,1383,277,422,178,63,18,30,True,1,False,3,True,1,True,8,73731,False,40,True,1,6,25,105,202,54,19,121,51,45,89,350,18,28,7,82,106,7,84,111,86,200,True
OC1_480002227,1923,107,7,17,66535,25218,1302,513,508,46725,71,719,455,223,174,51,29,18,False,0,True,2,False,0,False,0,20032,True,19,False,0,19,121,51,45,89,6,25,105,202,54,350,18,28,7,82,106,7,84,111,86,100,False
OC1_480000680,1570,87,5,7,71150,21617,613,875,478,50339,69,624,312,155,165,49,26,16,False,0,False,2,True,3,False,9,63585,False,34,True,2,7,56,245,21,81,86,234,63,222,101,223,141,238,166,11,166,99,157,122,121,200,True
OC1_480000680,1570,89,2,17,51096,14711,902,469,395,42386,64,439,378,226,153,54,15,31,False,0,True,2,False,0,True,1,27090,True,22,False,0,86,234,63,222,101,7,56,245,21,81,223,141,238,166,11,166,99,157,122,121,100,False
OC1_479422849,1932,128,10,14,91399,28118,910,677,552,65427,78,430,422,301,259,52,34,20,False,0,True,5,True,1,False,10,68225,True,48,False,0,86,25,238,236,147,17,11,103,18,143,133,134,22,245,53,58,56,82,84,142,100,True
OC1_479422849,1932,82,2,13,83942,14753,1349,885,452,51647,69,450,266,183,159,120,23,21,False,0,False,0,False,0,True,2,26322,False,29,True,1,17,11,103,18,143,86,25,238,236,147,133,134,22,245,53,58,56,82,84,142,200,False
OC1_479226718,1325,70,5,13,42917,22763,136,419,384,37687,59,694,253,110,117,21,13,24,False,0,True,2,False,0,True,4,30372,True,22,True,1,122,11,55,21,40,23,58,17,22,63,68,555,62,157,39,75,84,223,50,35,200,True
OC1_479226718,1325,60,3,13,40539,14177,512,816,379,29404,53,485,164,179,162,58,24,12,False,0,False,0,False,0,False,0,7900,False,5,False,0,23,58,17,22,63,122,11,55,21,40,68,555,62,157,39,75,84,223,50,35,100,False
OC1_462533543,1525,120,6,12,82112,26102,510,1573,437,50288,65,989,348,277,262,45,30,21,False,0,False,3,True,1,True,7,44871,True,37,True,2,516,107,91,22,21,36,23,99,96,235,35,50,19,517,17,24,-1,17,-1,51,200,True
OC1_462533543,1525,74,10,16,69071,26427,864,881,436,40087,60,557,241,101,248,86,22,25,False,0,True,1,False,0,False,1,28288,False,20,False,0,36,23,99,96,235,516,107,91,22,21,35,50,19,517,17,24,-1,17,-1,51,100,False
OC1_461722527,1199,75,2,5,48441,12247,204,824,295,36360,56,428,161,150,170,21,21,17,False,0,True,2,True,1,True,4,36788,False,27,True,1,54,23,7,110,25,107,254,157,236,111,238,122,420,222,875,122,80,91,56,145,100,True
OC1_461722527,1199,52,4,14,32293,11529,533,400,343,29927,49,728,299,94,206,20,15,22,False,0,False,0,False,0,False,2,9359,True,11,False,0,107,254,157,236,111,54,23,7,110,25,238,122,420,222,875,122,80,91,56,145,200,False
OC1_460346764,1204,64,5,10,56425,21402,76,898,423,40475,58,655,405,160,203,31,14,24,False,0,True,2,True,2,True,9,39589,True,28,True,1,75,79,517,222,106,240,141,61,51,497,131,15,101,245,235,29,555,238,875,114,200,True
OC1_460346764,1204,54,5,13,36450,10667,607,542,329,25000,49,588,268,139,108,19,16,30,False,0,False,0,False,0,False,0,7765,False,4,False,0,240,141,61,51,497,75,79,517,222,106,131,15,101,245,235,29,555,238,875,114,100,False
OC1_460361643,2163,115,1,15,114405,27873,1182,3250,698,70970,84,771,445,176,248,127,22,41,True,1,True,3,True,3,True,11,73541,False,39,False,0,41,67,17,33,89,80,2,777,29,21,122,157,126,11,53,157,75,48,517,35,200,True
OC1_460361643,2163,115,1,4,108566,27010,1340,1587,618,64358,79,738,528,156,241,46,30,20,False,0,False,2,False,0,False,4,47471,True,37,True,1,80,2,777,29,21,41,67,17,33,89,122,157,126,11,53,157,75,48,517,35,100,False
OC1_458493832,2386,126,4,12,130482,35219,1774,868,652,75410,86,493,438,377,317,60,41,28,True,1,False,2,True,5,True,11,89338,True,40,True,2,23,25,131,81,143,22,11,80,360,12,51,121,157,3,420,82,238,19,63,17,100,True
OC1_458493832,2386,104,5,13,115410,39363,1325,1487,769,72271,79,836,513,206,177,53,19,41,False,0,True,4,False,0,False,2,40396,False,47,False,0,22,11,80,360,12,23,25,131,81,143,51,121,157,3,420,82,238,19,63,17,200,False
OC1_458258735,1795,103,3,17,112691,37730,595,1007,492,57849,69,572,482,201,130,105,24,27,False,0,False,2,True,1,False,9,57632,False,45,False,0,17,12,777,110,37,122,2,11,18,161,238,360,29,63,245,99,101,555,36,141,200,True
OC1_458258735,1795,106,7,23,69725,31167,1393,893,363,47196,68,596,343,231,158,45,26,34,True,1,True,2,False,0,True,3,35139,True,20,True,1,122,2,11,18,161,17,12,777,110,37,238,360,29,63,245,99,101,555,36,141,100,False
OC1_457625439,1894,95,3,9,97771,19178,733,817,439,56362,73,671,458,120,268,50,23,31,True,1,True,4,True,1,True,8,68442,True,45,True,1,86,254,157,29,143,31,141,45,110,98,238,89,35,74,25,121,875,106,81,18,200,True
OC1_457625439,1894,57,4,12,57058,15432,1148,948,318,40460,62,467,300,162,139,46,20,27,False,0,False,0,False,0,False,1,10526,False,24,False,0,31,141,45,110,98,86,254,157,29,143,238,89,35,74,25,121,875,106,81,18,100,False
OC1_457622133,1708,101,4,13,83424,38991,214,2651,558,52472,71,371,248,184,236,192,35,19,False,0,True,4,True,2,False,9,63811,True,33,False,1,17,19,112,21,154,31,64,23,110,25,360,89,234,28,35,24,63,5,11,238,200,True
OC1_457622133,1708,78,5,8,42465,24363,863,2068,417,36315,62,238,362,211,198,29,18,26,False,0,False,0,False,0,True,1,17199,False,9,True,1,31,64,23,110,25,17,19,112,21,154,360,89,234,28,35,24,63,5,11,238,100,False
OC1_457590861,1592,86,7,11,82072,30224,624,974,485,57316,69,824,267,197,287,38,17,32,True,1,True,2,True,2,True,10,64043,True,37,True,1,58,5,105,110,99,2,68,246,202,53,11,45,777,6,50,77,-1,157,18,238,100,True
OC1_457590861,1592,76,5,9,57039,15625,849,628,388,42607,60,636,309,206,187,38,28,23,False,0,False,1,False,0,False,1,14029,False,27,False,0,2,68,246,202,53,58,5,105,110,99,11,45,777,6,50,77,-1,157,18,238,200,False
OC1_457488775,1665,90,3,11,64773,30494,751,769,393,51168,65,463,277,105,243,140,15,24,False,0,True,2,True,1,True,8,47882,True,36,False,0,875,103,77,51,555,24,104,777,22,37,55,25,36,222,35,157,64,25,8,141,100,True
OC1_457488775,1665,74,1,17,82255,17104,960,1072,351,44662,65,573,413,238,153,34,23,31,False,0,False,2,False,0,False,3,24634,False,25,False,0,24,104,777,22,37,875,103,77,51,555,55,25,36,222,35,157,64,25,8,141,200,False
OC1_456649332,2483,122,1,16,125458,62287,1522,1345,618,72568,88,521,609,321,573,83,33,40,False,1,False,2,False,1,False,7,70785,False,40,False,0,62,32,157,202,16,875,35,110,51,161,82,111,119,555,23,23,53,36,105,5,200,True
OC1_456649332,2483,168,5,20,150180,33276,1688,2321,709,74205,85,1027,444,314,297,132,25,35,True,1,True,4,True,1,True,9,81569,True,43,True,1,875,35,110,51,161,62,32,157,202,16,82,111,119,555,23,23,53,36,105,5,100,False
OC1_456655638,1694,78,4,13,110644,22867,1008,1951,489,59647,74,738,348,158,195,65,37,21,True,1,False,1,True,3,True,11,67451,False,42,True,2,875,35,131,78,412,58,76,238,89,110,-1,86,157,17,99,23,84,36,25,6,200,True
OC1_456655638,1694,70,4,13,95168,35352,1161,1317,522,54206,69,700,441,261,337,234,22,35,False,0,True,3,False,0,False,5,34035,True,40,False,0,58,76,238,89,110,875,35,131,78,412,-1,86,157,17,99,23,84,36,25,6,100,False
OC1_456528083,2064,81,1,14,129415,30615,818,1120,527,60269,75,892,412,137,339,78,22,15,False,0,True,5,True,1,True,7,68070,True,46,True,1,875,11,99,110,101,202,245,36,51,350,119,25,91,64,62,18,-1,360,777,86,200,True
OC1_456528083,2064,56,1,17,75269,37534,1452,2022,449,49425,71,1006,488,219,301,62,38,22,False,0,False,0,False,0,False,2,13555,False,21,False,0,202,245,36,51,350,875,11,99,110,101,119,25,91,64,62,18,-1,360,777,86,100,False
OC1_456039830,1822,90,3,7,85875,44602,495,1016,502,57296,73,595,249,312,160,44,35,15,False,0,True,3,True,1,True,8,64549,False,41,True,2,31,25,91,51,12,6,56,63,145,3,-1,105,27,117,53,-1,235,555,238,141,200,True
OC1_456039830,1822,97,8,22,82007,16924,1103,832,492,47469,68,887,267,191,159,41,31,21,False,0,False,1,False,0,False,2,22380,True,18,False,0,6,56,63,145,3,31,25,91,51,12,-1,105,27,117,53,-1,235,555,238,141,100,False
OC1_455496041,2036,170,12,19,121055,29381,1116,768,488,76128,85,576,377,195,255,58,40,24,True,1,False,2,True,2,False,10,83005,True,59,True,1,86,11,555,51,45,875,77,80,67,63,420,350,7,53,141,58,238,1,89,84,200,True
OC1_455496041,2036,101,2,12,99231,26605,2027,694,515,59933,75,528,396,263,211,41,29,39,False,0,True,3,False,0,True,4,34797,False,35,False,0,875,77,80,67,63,86,11,555,51,45,420,350,7,53,141,58,238,1,89,84,100,False
OC1_455492307,2259,162,3,13,130330,24017,1604,2663,544,67883,83,663,367,326,510,73,40,22,False,0,False,2,True,2,False,9,28921,False,44,False,0,517,35,99,22,143,23,234,1,51,9,36,19,777,53,67,18,875,147,11,34,200,True
OC1_455492307,2259,117,2,10,113173,41121,1573,1313,499,68194,80,451,293,285,318,52,26,41,True,1,True,3,False,0,True,7,82326,True,48,True,1,23,234,1,51,9,517,35,99,22,143,36,19,777,53,67,18,875,147,11,34,100,False
OC1_454634523,1952,118,2,7,114294,62330,737,1577,553,62002,77,566,368,303,311,59,39,20,True,1,True,3,True,2,True,9,64831,True,39,False,0,54,24,517,51,16,36,23,777,110,63,875,1,99,11,50,555,75,238,105,39,100,True
OC1_454634523,1952,116,1,10,96082,28580,1148,687,453,50120,69,416,559,142,259,43,22,31,False,0,False,1,False,0,False,5,30801,False,23,True,1,36,23,777,110,63,54,24,517,51,16,875,1,99,11,50,555,75,238,105,39,200,False
OC1_454641875,1771,101,1,17,93340,30821,629,894,494,54110,70,692,440,198,272,53,32,20,False,0,True,3,True,1,True,8,41076,True,36,False,0,36,5,875,15,99,56,106,777,51,16,143,157,75,29,18,120,222,25,11,238,200,True
OC1_454641875,1771,84,1,7,78713,38413,1056,1035,424,45803,65,374,562,267,176,43,38,29,False,0,False,1,False,0,False,2,38116,False,21,True,2,56,106,777,51,16,36,5,875,15,99,143,157,75,29,18,120,222,25,11,238,100,False
OC1_454609720,1873,88,3,13,86214,35346,590,1175,542,57176,75,1128,538,365,263,47,21,38,True,1,False,3,True,3,True,11,78089,False,34,True,2,82,131,1,22,26,92,11,157,29,21,51,122,5,18,518,360,36,222,18,238,200,True
OC1_454609720,1873,103,6,17,68534,20112,992,1034,453,45659,70,603,522,162,281,52,19,32,False,0,True,1,False,0,False,2,15798,True,21,False,0,92,11,157,29,21,82,131,1,22,26,51,122,5,18,518,360,36,222,18,238,100,False
OC1_454202612,1794,119,8,24,91565,19297,939,963,552,58862,75,402,339,167,417,46,28,17,False,0,True,4,True,3,True,11,80120,True,33,True,2,131,11,238,29,99,75,68,17,15,555,122,157,-1,25,22,36,517,35,105,84,100,True
OC1_454202612,1794,84,5,15,58601,16940,1036,933,501,50885,72,761,391,246,223,101,23,37,False,0,False,0,False,0,False,1,15641,False,30,False,0,75,68,17,15,555,131,11,238,29,99,122,157,-1,25,22,36,517,35,105,84,200,False
OC1_490758850,1818,108,6,23,85056,30701,655,690,539,61522,79,542,363,183,208,64,19,39,True,2,True,5,True,3,True,11,117252,True,34,True,2,82,11,103,51,111,58,9,10,21,25,157,32,63,145,75,24,45,17,89,555,100,True
